fecha,producto_id,nombre,categoria,subcategoria,precio_base,es_estrella,unidades_vendidas,ingresos,año,mes,día_mes,día_semana,día_semana_num,es_fin_semana,es_lunes,es_viernes,es_sabado,es_domingo,es_festivo,nombre_festivo,es_black_friday,es_cyber_monday,es_temporada_navidad,es_inicio_año,es_verano,es_cuarentena_pascua,num_semana,trimestre,día_año,días_hasta_fin_año,mes_tiene_31_dias,día_en_mes,es_fin_mes,es_inicio_mes,lag_1_unidades_vendidas,lag_2_unidades_vendidas,lag_3_unidades_vendidas,lag_4_unidades_vendidas,lag_5_unidades_vendidas,lag_6_unidades_vendidas,lag_7_unidades_vendidas,media_movil_7_unidades_vendidas,descuento_porcentaje,ratio_precio
2022-11-01,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,10,1364.1,2022,11,1,Tuesday,1,False,False,False,False,False,True,Todos los Santos,False,False,True,False,False,False,44,4,305,60,False,1,False,True,9.0,9.0,11.0,11.0,10.0,8.0,11.0,9.857142857142858,-1.0444444444444418,1.1632130979790227
2022-11-02,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,10,1353.0,2022,11,2,Wednesday,2,False,False,False,False,False,False,,False,False,True,False,False,False,44,4,306,59,False,2,False,True,10.0,9.0,9.0,11.0,11.0,10.0,8.0,9.714285714285714,-0.22222222222223065,1.149012059106607
2022-11-03,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,10,1350.0,2022,11,3,Thursday,3,False,False,False,False,False,False,,False,False,True,False,False,False,44,4,307,58,False,3,False,True,10.0,10.0,9.0,9.0,11.0,11.0,10.0,10.0,0.0,1.1460750466919463
2022-11-04,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,13,1756.17,2022,11,4,Friday,4,False,False,True,False,False,False,,False,False,True,False,False,False,44,4,308,57,False,4,False,False,10.0,10.0,10.0,9.0,9.0,11.0,11.0,10.0,-0.06666666666666919,1.1587419585418157
2022-11-05,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,14,1930.74,2022,11,5,Saturday,5,True,False,False,True,False,False,,False,False,True,False,False,False,44,4,309,56,False,5,False,False,13.0,10.0,10.0,10.0,9.0,9.0,11.0,10.285714285714286,-2.155555555555553,1.1807699991438112
2022-11-06,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,12,1581.72,2022,11,6,Sunday,6,True,False,False,False,True,False,,False,False,True,False,False,False,44,4,310,55,False,6,False,False,14.0,13.0,10.0,10.0,10.0,9.0,9.0,10.714285714285714,2.3629629629629614,1.1195956850420454
2022-11-07,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,10,1390.2,2022,11,7,Monday,0,False,True,False,False,False,False,,False,False,True,False,False,False,45,4,311,54,False,7,False,False,12.0,14.0,13.0,10.0,10.0,10.0,9.0,11.142857142857142,-2.9777777777777854,1.175876846735085
2022-11-08,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,9,1226.88,2022,11,8,Tuesday,1,False,False,False,False,False,False,,False,False,True,False,False,False,45,4,312,53,False,8,False,False,10.0,12.0,14.0,13.0,10.0,10.0,10.0,11.285714285714286,-0.9777777777777727,1.1610924990063027
2022-11-09,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,13,1762.67,2022,11,9,Wednesday,2,False,False,False,False,False,False,,False,False,True,False,False,False,45,4,313,52,False,9,False,False,9.0,10.0,12.0,14.0,13.0,10.0,10.0,11.142857142857142,-0.4370370370370396,1.1675038029907294
2022-11-10,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,12,1639.68,2022,11,10,Thursday,3,False,False,False,False,False,False,,False,False,True,False,False,False,45,4,314,51,False,10,False,False,13.0,9.0,10.0,12.0,14.0,13.0,10.0,11.571428571428571,-1.2148148148148046,1.1745895297859537
2022-11-11,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,8,1099.92,2022,11,11,Friday,4,False,False,True,False,False,False,,False,False,True,False,False,False,45,4,315,50,False,11,False,False,12.0,13.0,9.0,10.0,12.0,14.0,13.0,11.857142857142858,-1.8444444444444512,1.1749943026435736
2022-11-12,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,16,2104.32,2022,11,12,Saturday,5,True,False,False,True,False,False,,False,False,True,False,False,False,45,4,316,49,False,12,False,False,8.0,12.0,13.0,9.0,10.0,12.0,14.0,11.142857142857142,2.57777777777777,1.122407760361847
2022-11-13,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,10,1377.1,2022,11,13,Sunday,6,True,False,False,False,True,False,,False,False,True,False,False,False,45,4,317,48,False,13,False,False,16.0,8.0,12.0,13.0,9.0,10.0,12.0,11.428571428571429,-2.0074074074074133,1.1585899377418813
2022-11-14,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,10,1388.0,2022,11,14,Monday,0,False,True,False,False,False,False,,False,False,True,False,False,False,46,4,318,47,False,14,False,False,10.0,16.0,8.0,12.0,13.0,9.0,10.0,11.142857142857142,-2.8148148148148233,1.189646305925376
2022-11-15,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,12,1575.96,2022,11,15,Tuesday,1,False,False,False,False,False,False,,False,False,True,False,False,False,46,4,319,46,False,15,False,False,10.0,10.0,16.0,8.0,12.0,13.0,9.0,11.142857142857142,2.7185185185185095,1.1217116501537412
2022-11-16,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,11,1453.54,2022,11,16,Wednesday,2,False,False,False,False,False,False,,False,False,True,False,False,False,46,4,320,45,False,16,False,False,12.0,10.0,10.0,16.0,8.0,12.0,13.0,11.571428571428571,2.1185185185185285,1.1187875709084751
2022-11-17,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,10,1348.9,2022,11,17,Thursday,3,False,False,False,False,False,False,,False,False,True,False,False,False,46,4,321,44,False,17,False,False,11.0,12.0,10.0,10.0,16.0,8.0,12.0,11.285714285714286,0.08148148148149159,1.1509385665529008
2022-11-18,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,14,1848.42,2022,11,18,Friday,4,False,False,True,False,False,False,,False,False,True,False,False,False,46,4,322,43,False,18,False,False,10.0,11.0,12.0,10.0,10.0,16.0,8.0,11.0,2.1999999999999993,1.1233408961996596
2022-11-19,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,15,2042.7,2022,11,19,Saturday,5,True,False,False,True,False,False,,False,False,True,False,False,False,46,4,323,42,False,19,False,False,14.0,10.0,11.0,12.0,10.0,10.0,16.0,11.857142857142858,-0.8740740740740792,1.16201149098356
2022-11-20,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,14,1868.44,2022,11,20,Sunday,6,True,False,False,False,True,False,,False,False,True,False,False,False,46,4,324,41,False,20,False,False,15.0,14.0,10.0,11.0,12.0,10.0,10.0,11.714285714285714,1.1407407407407348,1.126498227449215
2022-11-21,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,10,1342.3,2022,11,21,Monday,0,False,True,False,False,False,False,,False,False,True,False,False,False,47,4,325,40,False,21,False,False,14.0,15.0,14.0,10.0,11.0,12.0,10.0,12.285714285714286,0.570370370370378,1.1407002436122597
2022-11-22,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,14,1848.84,2022,11,22,Tuesday,1,False,False,False,False,False,False,,False,False,True,False,False,False,47,4,326,39,False,22,False,False,10.0,14.0,15.0,14.0,10.0,11.0,12.0,12.285714285714286,2.1777777777777763,1.217142857142857
2022-11-23,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,9,1251.0,2022,11,23,Wednesday,2,False,False,False,False,False,False,,False,False,True,False,False,False,47,4,327,38,False,23,False,False,14.0,10.0,14.0,15.0,14.0,10.0,11.0,12.571428571428571,-2.9629629629629632,1.2683639018158592
2022-11-24,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,11,1476.2,2022,11,24,Thursday,3,False,False,False,False,False,False,,False,False,True,False,False,False,47,4,328,37,False,24,False,False,9.0,14.0,10.0,14.0,15.0,14.0,10.0,12.285714285714286,0.592592592592601,1.2399137665537419
2022-11-25,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,52,5967.0,2022,11,25,Friday,4,False,False,True,False,False,False,,True,False,True,False,False,False,47,4,329,36,False,25,False,False,11.0,9.0,14.0,10.0,14.0,15.0,14.0,12.428571428571429,15.0,1.0036808921607931
2022-11-26,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,79,9385.2,2022,11,26,Saturday,5,True,False,False,True,False,False,,False,False,True,False,False,False,47,4,330,35,False,26,False,False,52.0,11.0,9.0,14.0,10.0,14.0,15.0,17.857142857142858,12.000000000000002,0.9652650822669103
2022-11-27,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,43,5108.4,2022,11,27,Sunday,6,True,False,False,False,True,False,,False,False,True,False,False,False,47,4,331,34,False,27,False,False,79.0,52.0,11.0,9.0,14.0,10.0,14.0,27.0,12.000000000000002,0.9716797873428075
2022-11-28,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,52,5967.0,2022,11,28,Monday,0,False,True,False,False,False,False,,False,True,True,False,False,False,48,4,332,33,False,28,True,False,43.0,79.0,52.0,11.0,9.0,14.0,10.0,31.142857142857142,15.0,0.9972118622587537
2022-11-29,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,33,4098.6,2022,11,29,Tuesday,1,False,False,False,False,False,False,,False,False,True,False,False,False,48,4,333,32,False,29,True,False,52.0,43.0,79.0,52.0,11.0,9.0,14.0,37.142857142857146,7.999999999999997,0.9646289764085305
2022-11-30,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,22,2732.4,2022,11,30,Wednesday,2,False,False,False,False,False,False,,False,False,True,False,False,False,48,4,334,31,False,30,True,False,33.0,52.0,43.0,79.0,52.0,11.0,9.0,39.857142857142854,7.999999999999997,0.9569488587113552
2023-10-25,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,14,1883.7,2023,10,25,Wednesday,2,False,False,False,False,False,False,,False,False,False,False,False,False,43,4,298,67,True,25,False,False,22.0,33.0,52.0,43.0,79.0,52.0,11.0,41.714285714285715,0.3333333333333249,1.1074377897884717
2023-10-26,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,13,1741.87,2023,10,26,Thursday,3,False,False,False,False,False,False,,False,False,False,False,False,False,43,4,299,66,True,26,False,False,14.0,22.0,33.0,52.0,43.0,79.0,52.0,42.142857142857146,0.7481481481481415,1.10857694429123
2023-10-27,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,16,2108.96,2023,10,27,Friday,4,False,False,True,False,False,False,,False,False,False,False,False,False,43,4,300,65,True,27,False,False,13.0,14.0,22.0,33.0,52.0,43.0,79.0,36.57142857142857,2.3629629629629614,1.0774365821094793
2023-10-28,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,18,2424.6,2023,10,28,Saturday,5,True,False,False,True,False,False,,False,False,False,False,False,False,43,4,301,64,True,28,True,False,16.0,13.0,14.0,22.0,33.0,52.0,43.0,27.571428571428573,0.22222222222223065,1.1061837891106183
2023-10-29,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,16,2120.32,2023,10,29,Sunday,6,True,False,False,False,True,False,,False,False,False,False,False,False,43,4,302,63,True,29,True,False,18.0,16.0,13.0,14.0,22.0,33.0,52.0,24.0,1.8370370370370295,1.090280824923212
2023-10-30,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,10,1388.8,2023,10,30,Monday,0,False,True,False,False,False,False,,False,False,False,False,False,False,44,4,303,62,True,30,True,False,16.0,18.0,16.0,13.0,14.0,22.0,33.0,18.857142857142858,-2.8740740740740707,1.1429198441871948
2023-10-31,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,11,1496.66,2023,10,31,Tuesday,1,False,False,False,False,False,False,,False,False,False,False,False,False,44,4,304,61,True,31,True,False,10.0,16.0,18.0,16.0,13.0,14.0,22.0,15.571428571428571,-0.7851851851851869,1.1229469861619301
2023-11-01,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,11,1495.23,2023,11,1,Wednesday,2,False,False,False,False,False,True,Todos los Santos,False,False,True,False,False,False,44,4,305,60,False,1,False,True,11.0,10.0,16.0,18.0,16.0,13.0,14.0,14.0,-0.6888888888888939,1.1120534496863923
2023-11-02,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,10,1376.4,2023,11,2,Thursday,3,False,False,False,False,False,False,,False,False,True,False,False,False,44,4,306,59,False,2,False,True,11.0,11.0,10.0,16.0,18.0,16.0,13.0,13.571428571428571,-1.9555555555555455,1.1497466169181931
2023-11-03,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,16,2138.88,2023,11,3,Friday,4,False,False,True,False,False,False,,False,False,True,False,False,False,44,4,307,58,False,3,False,True,10.0,11.0,11.0,10.0,16.0,18.0,16.0,13.142857142857142,0.9777777777777727,1.0966365873666941
2023-11-04,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,15,2045.1,2023,11,4,Saturday,5,True,False,False,True,False,False,,False,False,True,False,False,False,44,4,308,57,False,4,False,False,16.0,10.0,11.0,11.0,10.0,16.0,18.0,13.142857142857142,-0.9925925925925951,1.0961863157612628
2023-11-05,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,12,1664.04,2023,11,5,Sunday,6,True,False,False,False,True,False,,False,False,True,False,False,False,44,4,309,56,False,5,False,False,15.0,16.0,10.0,11.0,11.0,10.0,16.0,12.714285714285714,-2.7185185185185095,1.1273983739837397
2023-11-06,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,14,1854.16,2023,11,6,Monday,0,False,True,False,False,False,False,,False,False,True,False,False,False,45,4,310,55,False,6,False,False,12.0,15.0,16.0,10.0,11.0,11.0,10.0,12.142857142857142,1.896296296296298,1.0963273640352087
2023-11-07,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,10,1388.0,2023,11,7,Tuesday,1,False,False,False,False,False,False,,False,False,True,False,False,False,45,4,311,54,False,7,False,False,14.0,12.0,15.0,16.0,10.0,11.0,11.0,12.714285714285714,-2.8148148148148233,1.14376751084986
2023-11-08,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,12,1579.56,2023,11,8,Wednesday,2,False,False,False,False,False,False,,False,False,True,False,False,False,45,4,312,53,False,8,False,False,10.0,14.0,12.0,15.0,16.0,10.0,11.0,12.571428571428571,2.4962962962962996,1.0918516880028755
2023-11-09,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,13,1707.03,2023,11,9,Thursday,3,False,False,False,False,False,False,,False,False,True,False,False,False,45,4,313,52,False,9,False,False,12.0,10.0,14.0,12.0,15.0,16.0,10.0,12.714285714285714,2.7333333333333316,1.0724144502218713
2023-11-10,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,15,2080.95,2023,11,10,Friday,4,False,False,True,False,False,False,,False,False,True,False,False,False,45,4,314,51,False,10,False,False,13.0,12.0,10.0,14.0,12.0,15.0,16.0,13.142857142857142,-2.762962962962955,1.1212619214397328
2023-11-11,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,16,2154.72,2023,11,11,Saturday,5,True,False,False,True,False,False,,False,False,True,False,False,False,45,4,315,50,False,11,False,False,15.0,13.0,12.0,10.0,14.0,12.0,15.0,13.0,0.24444444444445373,1.0954718004338393
2023-11-12,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,15,1998.75,2023,11,12,Sunday,6,True,False,False,False,True,False,,False,False,True,False,False,False,45,4,316,49,False,12,False,False,16.0,15.0,13.0,12.0,10.0,14.0,12.0,13.142857142857142,1.2962962962962963,1.0996038950321836
2023-11-13,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,11,1518.0,2023,11,13,Monday,0,False,True,False,False,False,False,,False,False,True,False,False,False,46,4,317,48,False,13,False,False,15.0,16.0,15.0,13.0,12.0,10.0,14.0,13.571428571428571,-2.2222222222222223,1.1326019752140728
2023-11-14,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,11,1475.1,2023,11,14,Tuesday,1,False,False,False,False,False,False,,False,False,True,False,False,False,46,4,318,47,False,14,False,False,11.0,15.0,16.0,15.0,13.0,12.0,10.0,13.142857142857142,0.6666666666666708,1.0965438290449192
2023-11-15,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,11,1522.07,2023,11,15,Wednesday,2,False,False,False,False,False,False,,False,False,True,False,False,False,46,4,319,46,False,15,False,False,11.0,11.0,15.0,16.0,15.0,13.0,12.0,13.285714285714286,-2.4962962962962996,1.1354522826116686
2023-11-16,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,13,1783.86,2023,11,16,Thursday,3,False,False,False,False,False,False,,False,False,True,False,False,False,46,4,320,45,False,16,False,False,11.0,11.0,11.0,15.0,16.0,15.0,13.0,13.142857142857142,-1.6444444444444435,1.117608731063691
2023-11-17,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,19,2498.12,2023,11,17,Friday,4,False,False,True,False,False,False,,False,False,True,False,False,False,46,4,321,44,False,17,False,False,13.0,11.0,11.0,11.0,15.0,16.0,15.0,13.142857142857142,2.6074074074074147,1.0777932617427657
2023-11-18,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,13,1781.0,2023,11,18,Saturday,5,True,False,False,True,False,False,,False,False,True,False,False,False,46,4,322,43,False,18,False,False,19.0,13.0,11.0,11.0,11.0,15.0,16.0,13.714285714285714,-1.4814814814814816,1.1179110567115462
2023-11-19,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,13,1779.31,2023,11,19,Sunday,6,True,False,False,False,True,False,,False,False,True,False,False,False,46,4,323,42,False,19,False,False,13.0,19.0,13.0,11.0,11.0,11.0,15.0,13.285714285714286,-1.3851851851851886,1.117245319982586
2023-11-20,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,12,1636.92,2023,11,20,Monday,0,False,True,False,False,False,False,,False,False,True,False,False,False,47,4,324,41,False,20,False,False,13.0,13.0,19.0,13.0,11.0,11.0,11.0,13.0,-1.0444444444444418,1.1338209625135067
2023-11-21,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,15,2055.75,2023,11,21,Tuesday,1,False,False,False,False,False,False,,False,False,True,False,False,False,47,4,325,40,False,21,False,False,12.0,13.0,13.0,19.0,13.0,11.0,11.0,13.142857142857142,-1.518518518518527,1.2131539346729219
2023-11-22,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,14,1929.2,2023,11,22,Wednesday,2,False,False,False,False,False,False,,False,False,True,False,False,False,47,4,326,39,False,22,False,False,15.0,12.0,13.0,13.0,19.0,13.0,11.0,13.714285714285714,-2.0740740740740824,1.240361246962105
2023-11-23,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,16,2144.8,2023,11,23,Thursday,3,False,False,False,False,False,False,,False,False,True,False,False,False,47,4,327,38,False,23,False,False,14.0,15.0,12.0,13.0,13.0,19.0,13.0,14.142857142857142,0.7037037037036953,1.1973739057940809
2023-11-24,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,85,9753.75,2023,11,24,Friday,4,False,False,True,False,False,False,,True,False,True,False,False,False,47,4,328,37,False,24,False,False,16.0,14.0,15.0,12.0,13.0,13.0,19.0,14.571428571428571,15.0,0.9641169263084194
2023-11-25,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,76,9028.8,2023,11,25,Saturday,5,True,False,False,True,False,False,,False,False,True,False,False,False,47,4,329,36,False,25,False,False,85.0,16.0,14.0,15.0,12.0,13.0,13.0,24.0,12.000000000000002,0.9682151589242053
2023-11-26,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,63,7484.4,2023,11,26,Sunday,6,True,False,False,False,True,False,,False,False,True,False,False,False,47,4,330,35,False,26,False,False,76.0,85.0,16.0,14.0,15.0,12.0,13.0,33.0,12.000000000000002,0.9503366442237184
2023-11-27,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,49,5622.75,2023,11,27,Monday,0,False,True,False,False,False,False,,False,True,True,False,False,False,48,4,331,34,False,27,False,False,63.0,76.0,85.0,16.0,14.0,15.0,12.0,40.142857142857146,15.0,0.9656720081349277
2023-11-28,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,32,3974.4,2023,11,28,Tuesday,1,False,False,False,False,False,False,,False,False,True,False,False,False,48,4,332,33,False,28,True,False,49.0,63.0,76.0,85.0,16.0,14.0,15.0,45.42857142857143,7.999999999999997,0.9378303548955449
2023-11-29,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,52,6458.4,2023,11,29,Wednesday,2,False,False,False,False,False,False,,False,False,True,False,False,False,48,4,333,32,False,29,True,False,32.0,49.0,63.0,76.0,85.0,16.0,14.0,47.857142857142854,7.999999999999997,0.9251396648044693
2023-11-30,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,12,1589.88,2023,11,30,Thursday,3,False,False,False,False,False,False,,False,False,True,False,False,False,48,4,334,31,False,30,True,False,52.0,32.0,49.0,63.0,76.0,85.0,16.0,53.285714285714285,1.8592592592592525,1.0925208213078257
2024-10-25,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,15,2001.15,2024,10,25,Friday,4,False,False,True,False,False,False,,False,False,False,False,False,False,43,4,299,67,True,25,False,False,12.0,52.0,32.0,49.0,63.0,76.0,85.0,52.714285714285715,1.1777777777777803,1.0633950633684939
2024-10-26,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,16,2185.44,2024,10,26,Saturday,5,True,False,False,True,False,False,,False,False,False,False,False,False,43,4,300,66,True,26,False,False,15.0,12.0,52.0,32.0,49.0,63.0,76.0,42.714285714285715,-1.1777777777777803,1.0823868138834594
2024-10-27,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,14,1859.06,2024,10,27,Sunday,6,True,False,False,False,True,False,,False,False,False,False,False,False,43,4,301,65,True,27,False,False,16.0,15.0,12.0,52.0,32.0,49.0,63.0,34.142857142857146,1.637037037037043,1.064448897795591
2024-10-28,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,9,1199.16,2024,10,28,Monday,0,False,True,False,False,False,False,,False,False,False,False,False,False,44,4,302,64,True,28,True,False,14.0,16.0,15.0,12.0,52.0,32.0,49.0,27.142857142857142,1.303703703703697,1.0658063139931742
2024-10-29,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,15,2016.0,2024,10,29,Tuesday,1,False,False,False,False,False,False,,False,False,False,False,False,False,44,4,303,63,True,29,True,False,9.0,14.0,16.0,15.0,12.0,52.0,32.0,21.428571428571427,0.4444444444444402,1.0752000000000002
2024-10-30,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,11,1493.58,2024,10,30,Wednesday,2,False,False,False,False,False,False,,False,False,False,False,False,False,44,4,304,62,True,30,True,False,15.0,9.0,14.0,16.0,15.0,12.0,52.0,19.0,-0.5777777777777786,1.0857477943332356
2024-10-31,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,14,1889.02,2024,10,31,Thursday,3,False,False,False,False,False,False,,False,False,False,False,False,False,44,4,305,61,True,31,True,False,11.0,15.0,9.0,14.0,16.0,15.0,12.0,13.142857142857142,0.0518518518518468,1.0712414322386006
2024-11-01,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,19,2525.1,2024,11,1,Friday,4,False,False,True,False,False,True,Todos los Santos,False,False,True,False,False,False,44,4,306,60,False,1,False,True,14.0,11.0,15.0,9.0,14.0,16.0,15.0,13.428571428571429,1.5555555555555514,1.0433076017270706
2024-11-02,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,16,2216.16,2024,11,2,Saturday,5,True,False,False,True,False,False,,False,False,True,False,False,False,44,4,307,59,False,2,False,True,19.0,14.0,11.0,15.0,9.0,14.0,16.0,14.0,-2.5999999999999934,1.1048978940650924
2024-11-03,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,18,2466.9,2024,11,3,Sunday,6,True,False,False,False,True,False,,False,False,True,False,False,False,44,4,308,58,False,3,False,True,16.0,19.0,14.0,11.0,15.0,9.0,14.0,14.0,-1.518518518518527,1.0914520838863817
2024-11-04,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,16,2145.92,2024,11,4,Monday,0,False,True,False,False,False,False,,False,False,True,False,False,False,45,4,309,57,False,4,False,False,18.0,16.0,19.0,14.0,11.0,15.0,9.0,14.571428571428571,0.6518518518518485,1.063206849170278
2024-11-05,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,18,2397.24,2024,11,5,Tuesday,1,False,False,False,False,False,False,,False,False,True,False,False,False,45,4,310,56,False,5,False,False,16.0,18.0,16.0,19.0,14.0,11.0,15.0,15.571428571428571,1.3481481481481432,1.0670619341398928
2024-11-06,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,17,2324.75,2024,11,6,Wednesday,2,False,False,False,False,False,False,,False,False,True,False,False,False,45,4,311,55,False,6,False,False,18.0,16.0,18.0,16.0,19.0,14.0,11.0,16.0,-1.2962962962962963,1.0820826629388336
2024-11-07,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,15,1980.45,2024,11,7,Thursday,3,False,False,False,False,False,False,,False,False,True,False,False,False,45,4,312,54,False,7,False,False,17.0,18.0,16.0,18.0,16.0,19.0,14.0,16.857142857142858,2.1999999999999993,1.047746270235954
2024-11-08,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,18,2370.42,2024,11,8,Friday,4,False,False,True,False,False,False,,False,False,True,False,False,False,45,4,313,53,False,8,False,False,15.0,17.0,18.0,16.0,18.0,16.0,19.0,17.0,2.4518518518518535,1.0482925146602275
2024-11-09,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,20,2675.0,2024,11,9,Saturday,5,True,False,False,True,False,False,,False,False,True,False,False,False,45,4,314,52,False,9,False,False,18.0,15.0,17.0,18.0,16.0,18.0,16.0,16.857142857142858,0.9259259259259258,1.0550603455076122
2024-11-10,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,14,1895.18,2024,11,10,Sunday,6,True,False,False,False,True,False,,False,False,True,False,False,False,45,4,315,51,False,10,False,False,20.0,18.0,15.0,17.0,18.0,16.0,18.0,17.428571428571427,-0.27407407407407747,1.0636163637316014
2024-11-11,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,17,2315.57,2024,11,11,Monday,0,False,True,False,False,False,False,,False,False,True,False,False,False,46,4,316,50,False,11,False,False,14.0,20.0,18.0,15.0,17.0,18.0,16.0,16.857142857142858,-0.8962962962963021,1.0657225569204287
2024-11-12,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,12,1638.12,2024,11,12,Tuesday,1,False,False,False,False,False,False,,False,False,True,False,False,False,46,4,317,49,False,12,False,False,17.0,14.0,20.0,18.0,15.0,17.0,18.0,17.0,-1.1185185185185118,1.0818385946374323
